seed_index,seed,n,t,trunc_bytes,hash_bits,pwd_length,successful_cracks,failed_cracks,total_time,success_rate,avg_time_per_crack,same,different,construction_time,notes,timestamp
0,1,10000,300,4,32,10,1,99,6.342840671539307,1.0,0.06342840671539307,0,1,4.192126274108887,OK,2025-10-19 23:18:30
1,123,10000,300,4,32,10,0,100,6.176078796386719,0.0,0.061760787963867185,0,0,4.115103483200073,OK,2025-10-19 23:18:41
2,999,10000,300,4,32,10,0,100,6.244223594665527,0.0,0.062442235946655274,0,0,4.183695316314697,OK,2025-10-19 23:18:51
0,1,10000,300,5,40,5,16,84,5.825042963027954,16.0,0.05825042963027954,10,0,3.8312811851501465,OK,2025-10-19 23:19:01
1,123,10000,300,5,40,5,20,80,5.408236742019653,20.0,0.05408236742019654,10,0,3.9798197746276855,OK,2025-10-19 23:19:11
2,999,10000,300,5,40,5,19,81,5.63077449798584,19.0,0.056307744979858396,10,0,3.8181045055389404,OK,2025-10-19 23:19:20
0,1,10000,300,5,40,7,0,100,5.685883522033691,0.0,0.05685883522033691,0,0,3.7638766765594482,OK,2025-10-19 23:19:30
1,123,10000,300,5,40,7,0,100,5.633363962173462,0.0,0.05633363962173462,0,0,3.737041473388672,OK,2025-10-19 23:19:39
2,999,10000,300,5,40,7,0,100,5.638767957687378,0.0,0.05638767957687378,0,0,3.7188360691070557,OK,2025-10-19 23:19:49
0,1,10000,300,5,40,10,0,100,6.582876443862915,0.0,0.06582876443862914,0,0,4.279539108276367,OK,2025-10-19 23:19:58
1,123,10000,300,5,40,10,0,100,6.464780807495117,0.0,0.06464780807495117,0,0,4.327864646911621,OK,2025-10-19 23:20:09
2,999,10000,300,5,40,10,0,100,6.445583343505859,0.0,0.06445583343505859,0,0,4.335081338882446,OK,2025-10-19 23:20:20
0,1,10000,300,6,48,5,23,77,5.732378959655762,23.0,0.057323789596557616,10,0,3.9080607891082764,OK,2025-10-19 23:20:30
1,123,10000,300,6,48,5,25,75,5.352099180221558,25.0,0.053520991802215576,10,0,3.945250988006592,OK,2025-10-19 23:20:40
2,999,10000,300,6,48,5,19,81,5.782213926315308,19.0,0.05782213926315308,10,0,3.9154133796691895,OK,2025-10-19 23:20:49
0,1,10000,300,6,48,7,0,100,5.763174057006836,0.0,0.05763174057006836,0,0,3.8123979568481445,OK,2025-10-19 23:20:59
1,123,10000,300,6,48,7,0,100,5.828358888626099,0.0,0.058283588886260985,0,0,3.8434855937957764,OK,2025-10-19 23:21:09
2,999,10000,300,6,48,7,0,100,5.752293348312378,0.0,0.05752293348312378,0,0,3.7580151557922363,OK,2025-10-19 23:21:18
0,1,10000,300,6,48,10,0,100,6.70251202583313,0.0,0.0670251202583313,0,0,4.392090082168579,OK,2025-10-19 23:21:28
1,123,10000,300,6,48,10,0,100,6.540082931518555,0.0,0.06540082931518555,0,0,4.383915185928345,OK,2025-10-19 23:21:39
2,999,10000,300,6,48,10,0,100,6.681655406951904,0.0,0.06681655406951904,0,0,4.387892007827759,OK,2025-10-19 23:21:50
0,1,10000,400,4,32,5,30,70,9.23952603340149,30.0,0.09239526033401489,10,0,5.310918569564819,OK,2025-10-19 23:22:01
1,123,10000,400,4,32,5,24,76,9.627449750900269,24.0,0.09627449750900269,10,0,5.260964870452881,OK,2025-10-19 23:22:15
2,999,10000,400,4,32,5,30,70,9.082066535949707,30.0,0.09082066535949707,10,0,5.213304758071899,OK,2025-10-19 23:22:30
0,1,10000,400,4,32,7,0,100,9.512780904769897,0.0,0.09512780904769898,0,0,4.819137811660767,OK,2025-10-19 23:22:45
1,123,10000,400,4,32,7,0,100,9.593884944915771,0.0,0.09593884944915772,0,0,4.742077112197876,OK,2025-10-19 23:22:59
2,999,10000,400,4,32,7,0,100,9.730475902557373,0.0,0.09730475902557373,0,0,4.904296875,OK,2025-10-19 23:23:13
0,1,10000,400,4,32,10,0,100,11.213216066360474,0.0,0.11213216066360474,0,0,5.598035097122192,OK,2025-10-19 23:23:28
1,123,10000,400,4,32,10,0,100,11.301887035369873,0.0,0.11301887035369873,0,0,5.635292291641235,OK,2025-10-19 23:23:45
2,999,10000,400,4,32,10,0,100,11.242008924484253,0.0,0.11242008924484254,0,0,5.56673789024353,OK,2025-10-19 23:24:02
0,1,10000,400,5,40,5,28,72,10.38366413116455,28.000000000000004,0.10383664131164551,10,0,5.626318693161011,OK,2025-10-19 23:24:18
1,123,10000,400,5,40,5,24,76,10.369444131851196,24.0,0.10369444131851197,10,0,5.568733215332031,OK,2025-10-19 23:24:35
2,999,10000,400,5,40,5,27,73,10.100628137588501,27.0,0.10100628137588501,10,0,5.506140232086182,OK,2025-10-19 23:24:50
0,1,10000,400,5,40,7,0,100,10.289125680923462,0.0,0.10289125680923462,0,0,5.086727619171143,OK,2025-10-19 23:25:06
1,123,10000,400,5,40,7,0,100,10.37709903717041,0.0,0.1037709903717041,0,0,5.132118463516235,OK,2025-10-19 23:25:21
2,999,10000,400,5,40,7,0,100,10.257766008377075,0.0,0.10257766008377076,0,0,5.026975154876709,OK,2025-10-19 23:25:37
0,1,10000,400,5,40,10,0,100,11.742191553115845,0.0,0.11742191553115845,0,0,5.923715591430664,OK,2025-10-19 23:25:52
1,123,10000,400,5,40,10,0,100,11.651028871536255,0.0,0.11651028871536255,0,0,5.829400062561035,OK,2025-10-19 23:26:10
2,999,10000,400,5,40,10,0,100,11.560964584350586,0.0,0.11560964584350586,0,0,5.836853504180908,OK,2025-10-19 23:26:27
0,1,10000,400,6,48,5,24,76,10.46621823310852,24.0,0.10466218233108521,10,0,5.507807016372681,OK,2025-10-19 23:26:45
1,123,10000,400,6,48,5,28,72,10.415418863296509,28.000000000000004,0.10415418863296509,10,0,5.541609287261963,OK,2025-10-19 23:27:01
2,999,10000,400,6,48,5,31,69,9.563333749771118,31.0,0.09563333749771118,10,0,5.529242515563965,OK,2025-10-19 23:27:17
0,1,10000,400,6,48,7,0,100,10.306809663772583,0.0,0.10306809663772583,0,0,5.231646776199341,OK,2025-10-19 23:27:32
1,123,10000,400,6,48,7,0,100,10.262663841247559,0.0,0.10262663841247559,0,0,5.0930352210998535,OK,2025-10-19 23:27:47
2,999,10000,400,6,48,7,0,100,10.190490007400513,0.0,0.10190490007400513,0,0,5.09656286239624,OK,2025-10-19 23:28:03
0,1,10000,400,6,48,10,0,100,11.541041135787964,0.0,0.11541041135787963,0,0,5.829655647277832,OK,2025-10-19 23:28:18
1,123,10000,400,6,48,10,0,100,11.574077129364014,0.0,0.11574077129364013,0,0,5.742324590682983,OK,2025-10-19 23:28:35
2,999,10000,400,6,48,10,0,100,11.603161096572876,0.0,0.11603161096572875,0,0,5.780323505401611,OK,2025-10-19 23:28:53
0,1,10000,500,4,32,5,15,85,17.486628532409668,15.0,0.17486628532409668,10,0,6.874573469161987,OK,2025-10-19 23:29:10
1,123,10000,500,4,32,5,31,69,15.05086636543274,31.0,0.15050866365432738,10,0,6.884740829467773,OK,2025-10-19 23:29:34
2,999,10000,500,4,32,5,28,72,15.531162738800049,28.000000000000004,0.1553116273880005,10,0,6.853455543518066,OK,2025-10-19 23:29:56
0,1,10000,500,4,32,7,0,100,14.842879295349121,0.0,0.1484287929534912,0,0,5.931500434875488,OK,2025-10-19 23:30:19
1,123,10000,500,4,32,7,0,100,15.055179834365845,0.0,0.15055179834365845,0,0,6.105920791625977,OK,2025-10-19 23:30:40
2,999,10000,500,4,32,7,0,100,14.835011959075928,0.0,0.14835011959075928,0,0,5.8762595653533936,OK,2025-10-19 23:31:01
0,1,10000,500,4,32,10,0,100,17.29413866996765,0.0,0.1729413866996765,0,0,6.908690690994263,OK,2025-10-19 23:31:21
1,123,10000,500,4,32,10,0,100,17.296583890914917,0.0,0.17296583890914918,0,0,6.9472949504852295,OK,2025-10-19 23:31:46
2,999,10000,500,4,32,10,0,100,17.115224361419678,0.0,0.1711522436141968,0,0,6.881325960159302,OK,2025-10-19 23:32:10
0,1,10000,500,5,40,5,29,71,16.58183240890503,28.999999999999996,0.16581832408905028,10,0,7.2134108543396,OK,2025-10-19 23:32:34
1,123,10000,500,5,40,5,33,67,16.042635202407837,33.0,0.16042635202407837,10,0,7.346381664276123,OK,2025-10-19 23:32:58
2,999,10000,500,5,40,5,37,63,14.779706239700317,37.0,0.1477970623970032,10,0,7.279499053955078,OK,2025-10-19 23:33:21
0,1,10000,500,5,40,7,0,100,15.750271797180176,0.0,0.15750271797180176,0,0,6.310728311538696,OK,2025-10-19 23:33:43
1,123,10000,500,5,40,7,0,100,15.61805272102356,0.0,0.1561805272102356,0,0,6.226912975311279,OK,2025-10-19 23:34:05
2,999,10000,500,5,40,7,0,100,15.8356454372406,0.0,0.158356454372406,0,0,6.327386140823364,OK,2025-10-19 23:34:27
0,1,10000,500,5,40,10,0,100,17.904386520385742,0.0,0.17904386520385743,0,0,7.168199062347412,OK,2025-10-19 23:34:49
1,123,10000,500,5,40,10,0,100,17.98688006401062,0.0,0.1798688006401062,0,0,7.176827907562256,OK,2025-10-19 23:35:14
2,999,10000,500,5,40,10,0,100,17.76406741142273,0.0,0.1776406741142273,0,0,7.184588193893433,OK,2025-10-19 23:35:39
0,1,10000,500,6,48,5,32,68,15.684691667556763,32.0,0.15684691667556763,10,0,7.289470911026001,OK,2025-10-19 23:36:04
1,123,10000,500,6,48,5,36,64,14.560472965240479,36.0,0.14560472965240479,10,0,7.191280364990234,OK,2025-10-19 23:36:27
2,999,10000,500,6,48,5,34,66,15.602445840835571,34.0,0.15602445840835572,10,0,7.329081773757935,OK,2025-10-19 23:36:49
0,1,10000,500,6,48,7,0,100,15.788488626480103,0.0,0.15788488626480102,0,0,6.300009250640869,OK,2025-10-19 23:37:12
1,123,10000,500,6,48,7,0,100,15.94047474861145,0.0,0.1594047474861145,0,0,6.348102331161499,OK,2025-10-19 23:37:34
2,999,10000,500,6,48,7,0,100,15.860430002212524,0.0,0.15860430002212525,0,0,6.389556646347046,OK,2025-10-19 23:37:56
0,1,10000,500,6,48,10,0,100,18.349708080291748,0.0,0.1834970808029175,0,0,7.3197290897369385,OK,2025-10-19 23:38:19
1,123,10000,500,6,48,10,0,100,17.992947101593018,0.0,0.17992947101593018,0,0,7.201169490814209,OK,2025-10-19 23:38:44
2,999,10000,500,6,48,10,0,100,18.23110604286194,0.0,0.1823110604286194,0,0,7.297976016998291,OK,2025-10-19 23:39:09
0,1,50000,100,4,32,5,42,58,0.6522204875946045,42.0,0.006522204875946045,10,0,6.945639371871948,OK,2025-10-19 23:39:35
1,123,50000,100,4,32,5,33,67,0.6523966789245605,33.0,0.0065239667892456055,10,0,6.980208873748779,OK,2025-10-19 23:39:43
2,999,50000,100,4,32,5,38,62,0.6231193542480469,38.0,0.006231193542480469,10,0,6.913466215133667,OK,2025-10-19 23:39:50
0,1,50000,100,4,32,7,0,100,0.6633419990539551,0.0,0.006633419990539551,0,0,6.1199657917022705,OK,2025-10-19 23:39:58
1,123,50000,100,4,32,7,0,100,0.6756870746612549,0.0,0.006756870746612549,0,0,6.091643333435059,OK,2025-10-19 23:40:05
2,999,50000,100,4,32,7,0,100,0.6499860286712646,0.0,0.006499860286712646,0,0,6.091022729873657,OK,2025-10-19 23:40:11
0,1,50000,100,4,32,10,0,100,0.7590107917785645,0.0,0.007590107917785645,0,0,6.88318395614624,OK,2025-10-19 23:40:18
1,123,50000,100,4,32,10,0,100,0.7624320983886719,0.0,0.007624320983886719,0,0,6.977418661117554,OK,2025-10-19 23:40:26
2,999,50000,100,4,32,10,1,99,0.759242057800293,1.0,0.007592420578002929,0,1,6.877223253250122,OK,2025-10-19 23:40:33
0,1,50000,100,5,40,5,26,74,0.7096362113952637,26.0,0.0070963621139526365,10,0,7.280506610870361,OK,2025-10-19 23:40:41
1,123,50000,100,5,40,5,28,72,0.7093081474304199,28.000000000000004,0.007093081474304199,10,0,7.172855615615845,OK,2025-10-19 23:40:49
2,999,50000,100,5,40,5,26,74,0.6963489055633545,26.0,0.006963489055633545,10,0,7.2634429931640625,OK,2025-10-19 23:40:57
0,1,50000,100,5,40,7,0,100,0.6838104724884033,0.0,0.006838104724884033,0,0,6.349647760391235,OK,2025-10-19 23:41:05
1,123,50000,100,5,40,7,0,100,0.6790077686309814,0.0,0.006790077686309815,0,0,6.269827842712402,OK,2025-10-19 23:41:12
2,999,50000,100,5,40,7,0,100,0.6880655288696289,0.0,0.006880655288696289,0,0,6.288018465042114,OK,2025-10-19 23:41:19
0,1,50000,100,5,40,10,0,100,0.7862894535064697,0.0,0.007862894535064698,0,0,7.197556972503662,OK,2025-10-19 23:41:26
1,123,50000,100,5,40,10,0,100,0.7740280628204346,0.0,0.007740280628204346,0,0,7.2052671909332275,OK,2025-10-19 23:41:34
2,999,50000,100,5,40,10,0,100,0.7733340263366699,0.0,0.007733340263366699,0,0,7.167444705963135,OK,2025-10-19 23:41:42
0,1,50000,100,6,48,5,37,63,0.6802806854248047,37.0,0.006802806854248047,10,0,7.184923410415649,OK,2025-10-19 23:41:50
1,123,50000,100,6,48,5,41,59,0.6271865367889404,41.0,0.0062718653678894044,10,0,7.285826683044434,OK,2025-10-19 23:41:58
2,999,50000,100,6,48,5,36,64,0.634270429611206,36.0,0.0063427042961120604,10,0,7.281332015991211,OK,2025-10-19 23:42:06
0,1,50000,100,6,48,7,0,100,0.7097005844116211,0.0,0.007097005844116211,0,0,6.439000368118286,OK,2025-10-19 23:42:14
1,123,50000,100,6,48,7,1,99,0.6916093826293945,1.0,0.0069160938262939455,1,0,6.379225015640259,OK,2025-10-19 23:42:21
2,999,50000,100,6,48,7,0,100,0.7134344577789307,0.0,0.007134344577789307,0,0,6.476482629776001,OK,2025-10-19 23:42:28
0,1,50000,100,6,48,10,0,100,0.7934494018554688,0.0,0.007934494018554688,0,0,7.372402906417847,OK,2025-10-19 23:42:35
1,123,50000,100,6,48,10,0,100,0.7980921268463135,0.0,0.007980921268463136,0,0,7.335305452346802,OK,2025-10-19 23:42:43
2,999,50000,100,6,48,10,0,100,0.8000857830047607,0.0,0.008000857830047607,0,0,7.262949705123901,OK,2025-10-19 23:42:51
0,1,50000,200,4,32,5,64,36,1.947761058807373,64.0,0.01947761058807373,10,0,18.945591926574707,OK,2025-10-19 23:42:59
1,123,50000,200,4,32,5,55,45,2.3578033447265625,55.00000000000001,0.023578033447265626,10,0,18.617727518081665,OK,2025-10-19 23:43:20
2,999,50000,200,4,32,5,52,48,2.4644947052001953,52.0,0.024644947052001952,10,0,19.01017141342163,OK,2025-10-19 23:43:41
0,1,50000,200,4,32,7,0,100,2.468432903289795,0.0,0.02468432903289795,0,0,11.991765022277832,OK,2025-10-19 23:44:03
1,123,50000,200,4,32,7,1,99,2.429304361343384,1.0,0.02429304361343384,1,0,11.985779762268066,OK,2025-10-19 23:44:17
2,999,50000,200,4,32,7,0,100,2.4347546100616455,0.0,0.024347546100616454,0,0,12.016849279403687,OK,2025-10-19 23:44:32
0,1,50000,200,4,32,10,0,100,2.832468271255493,0.0,0.028324682712554932,0,0,13.69096565246582,OK,2025-10-19 23:44:46
1,123,50000,200,4,32,10,0,100,2.8188741207122803,0.0,0.0281887412071228,0,0,13.76483702659607,OK,2025-10-19 23:45:03
2,999,50000,200,4,32,10,0,100,2.8295505046844482,0.0,0.02829550504684448,0,0,13.95223879814148,OK,2025-10-19 23:45:19
0,1,50000,200,5,40,5,59,41,2.405303955078125,59.0,0.02405303955078125,10,0,19.48835802078247,OK,2025-10-19 23:45:36
1,123,50000,200,5,40,5,57,43,2.483529806137085,56.99999999999999,0.024835298061370848,10,0,19.90270733833313,OK,2025-10-19 23:45:58
2,999,50000,200,5,40,5,58,42,2.5924599170684814,57.99999999999999,0.025924599170684813,10,0,19.775599241256714,OK,2025-10-19 23:46:20
0,1,50000,200,5,40,7,0,100,2.5657975673675537,0.0,0.02565797567367554,0,0,12.856029033660889,OK,2025-10-19 23:46:43
1,123,50000,200,5,40,7,1,99,2.559734582901001,1.0,0.02559734582901001,1,0,12.643242359161377,OK,2025-10-19 23:46:58
2,999,50000,200,5,40,7,0,100,2.5511667728424072,0.0,0.025511667728424073,0,0,12.739065885543823,OK,2025-10-19 23:47:13
0,1,50000,200,5,40,10,0,100,2.8795504570007324,0.0,0.028795504570007326,0,0,14.281639337539673,OK,2025-10-19 23:47:28
1,123,50000,200,5,40,10,0,100,2.883431911468506,0.0,0.028834319114685057,0,0,14.541807413101196,OK,2025-10-19 23:47:46
2,999,50000,200,5,40,10,0,100,2.8742902278900146,0.0,0.028742902278900147,0,0,14.218176126480103,OK,2025-10-19 23:48:03
0,1,50000,200,6,48,5,66,34,2.1693294048309326,66.0,0.021693294048309327,10,0,19.89775514602661,OK,2025-10-19 23:48:20
1,123,50000,200,6,48,5,55,45,2.4696273803710938,55.00000000000001,0.024696273803710936,10,0,19.79883885383606,OK,2025-10-19 23:48:42
2,999,50000,200,6,48,5,48,52,2.7433667182922363,48.0,0.027433667182922363,10,0,19.858325719833374,OK,2025-10-19 23:49:04
0,1,50000,200,6,48,7,1,99,2.585017681121826,1.0,0.02585017681121826,1,0,12.912289381027222,OK,2025-10-19 23:49:27
1,123,50000,200,6,48,7,0,100,2.619863271713257,0.0,0.026198632717132568,0,0,12.923094511032104,OK,2025-10-19 23:49:43
2,999,50000,200,6,48,7,0,100,2.7195239067077637,0.0,0.027195239067077638,0,0,12.736278057098389,OK,2025-10-19 23:49:58
0,1,50000,200,6,48,10,0,100,3.010441303253174,0.0,0.030104413032531738,0,0,14.815696239471436,OK,2025-10-19 23:50:14
1,123,50000,200,6,48,10,0,100,3.0006682872772217,0.0,0.030006682872772215,0,0,14.609002590179443,OK,2025-10-19 23:50:31
2,999,50000,200,6,48,10,0,100,2.9788358211517334,0.0,0.029788358211517332,0,0,14.59408688545227,OK,2025-10-19 23:50:49
0,1,50000,300,4,32,5,72,28,4.450984954833984,72.0,0.04450984954833984,10,0,45.25535702705383,OK,2025-10-19 23:51:07
1,123,50000,300,4,32,5,75,25,4.019375562667847,75.0,0.040193755626678464,10,0,44.544010639190674,OK,2025-10-19 23:51:56
2,999,50000,300,4,32,5,75,25,4.4216296672821045,75.0,0.044216296672821044,10,0,44.35096526145935,OK,2025-10-19 23:52:45
0,1,50000,300,4,32,7,0,100,5.529381275177002,0.0,0.05529381275177002,0,0,18.243277311325073,OK,2025-10-19 23:53:34
1,123,50000,300,4,32,7,0,100,5.51598858833313,0.0,0.055159885883331296,0,0,17.805436611175537,OK,2025-10-19 23:53:57
2,999,50000,300,4,32,7,0,100,5.610621690750122,0.0,0.05610621690750122,0,0,18.32589626312256,OK,2025-10-19 23:54:21
0,1,50000,300,4,32,10,2,98,6.0691258907318115,2.0,0.060691258907318114,0,2,20.47584366798401,OK,2025-10-19 23:54:45
1,123,50000,300,4,32,10,0,100,6.231125354766846,0.0,0.062311253547668456,0,0,20.744834184646606,OK,2025-10-19 23:55:11
2,999,50000,300,4,32,10,0,100,6.235931158065796,0.0,0.06235931158065796,0,0,20.62412977218628,OK,2025-10-19 23:55:38
0,1,50000,300,5,40,5,79,21,3.8586559295654297,79.0,0.0385865592956543,10,0,46.08840298652649,OK,2025-10-19 23:56:05
1,123,50000,300,5,40,5,71,29,4.634220361709595,71.0,0.04634220361709595,10,0,45.24026608467102,OK,2025-10-19 23:56:55
2,999,50000,300,5,40,5,71,29,4.901723861694336,71.0,0.04901723861694336,10,0,46.10557770729065,OK,2025-10-19 23:57:45
0,1,50000,300,5,40,7,0,100,5.6310365200042725,0.0,0.05631036520004273,0,0,18.736196994781494,OK,2025-10-19 23:58:36
1,123,50000,300,5,40,7,1,99,5.646422863006592,1.0,0.05646422863006592,1,0,18.84210205078125,OK,2025-10-19 23:59:00
2,999,50000,300,5,40,7,0,100,5.618734836578369,0.0,0.05618734836578369,0,0,18.514715671539307,OK,2025-10-19 23:59:25
0,1,50000,300,5,40,10,0,100,6.512470483779907,0.0,0.06512470483779907,0,0,21.475793600082397,OK,2025-10-19 23:59:49
1,123,50000,300,5,40,10,0,100,6.407272815704346,0.0,0.06407272815704346,0,0,21.33413338661194,OK,2025-10-20 00:00:17
2,999,50000,300,5,40,10,0,100,6.600897312164307,0.0,0.06600897312164307,0,0,21.324882745742798,OK,2025-10-20 00:00:45
0,1,50000,300,6,48,5,75,25,4.587010383605957,75.0,0.04587010383605957,10,0,46.65957188606262,OK,2025-10-20 00:01:13
1,123,50000,300,6,48,5,69,31,5.213340997695923,69.0,0.05213340997695923,10,0,47.067312479019165,OK,2025-10-20 00:02:04
2,999,50000,300,6,48,5,71,29,4.675868272781372,71.0,0.04675868272781372,10,0,46.96570158004761,OK,2025-10-20 00:02:56
0,1,50000,300,6,48,7,0,100,5.807684659957886,0.0,0.05807684659957886,0,0,19.150086164474487,OK,2025-10-20 00:03:48
1,123,50000,300,6,48,7,0,100,5.745025157928467,0.0,0.05745025157928467,0,0,19.0185227394104,OK,2025-10-20 00:04:13
2,999,50000,300,6,48,7,0,100,5.7515788078308105,0.0,0.05751578807830811,0,0,19.012683629989624,OK,2025-10-20 00:04:37
0,1,50000,300,6,48,10,0,100,6.530857801437378,0.0,0.06530857801437379,0,0,21.500144720077515,OK,2025-10-20 00:05:02
1,123,50000,300,6,48,10,0,100,6.641374588012695,0.0,0.06641374588012695,0,0,21.85038185119629,OK,2025-10-20 00:05:30
2,999,50000,300,6,48,10,0,100,6.540120601654053,0.0,0.06540120601654052,0,0,21.686050415039062,OK,2025-10-20 00:05:59
0,1,50000,400,4,32,5,86,14,6.541645526885986,86.0,0.06541645526885986,10,0,138.58458018302917,OK,2025-10-20 00:06:27
1,123,50000,400,4,32,5,84,16,7.5125322341918945,84.0,0.07512532234191895,10,0,137.8318133354187,OK,2025-10-20 00:08:52
2,999,50000,400,4,32,5,86,14,6.338683128356934,86.0,0.06338683128356934,10,0,140.85126638412476,OK,2025-10-20 00:11:17
0,1,50000,400,4,32,7,2,98,9.387964487075806,2.0,0.09387964487075806,1,1,23.92955231666565,OK,2025-10-20 00:13:45
1,123,50000,400,4,32,7,1,99,9.514784812927246,1.0,0.09514784812927246,0,1,23.831571340560913,OK,2025-10-20 00:14:18
2,999,50000,400,4,32,7,0,100,9.693740367889404,0.0,0.09693740367889404,0,0,23.842936992645264,OK,2025-10-20 00:14:51
0,1,50000,400,4,32,10,1,99,10.898061275482178,1.0,0.10898061275482178,0,1,27.48712682723999,OK,2025-10-20 00:15:25
1,123,50000,400,4,32,10,0,100,11.07688593864441,0.0,0.1107688593864441,0,0,27.661869764328003,OK,2025-10-20 00:16:03
2,999,50000,400,4,32,10,0,100,10.98869013786316,0.0,0.1098869013786316,0,0,27.52990746498108,OK,2025-10-20 00:16:42
0,1,50000,400,5,40,5,86,14,6.090475082397461,86.0,0.06090475082397461,10,0,144.00018954277039,OK,2025-10-20 00:17:20
1,123,50000,400,5,40,5,83,17,7.153606176376343,83.0,0.07153606176376343,10,0,144.72911429405212,OK,2025-10-20 00:19:51
2,999,50000,400,5,40,5,83,17,7.256207466125488,83.0,0.07256207466125489,10,0,144.4365212917328,OK,2025-10-20 00:22:22
0,1,50000,400,5,40,7,0,100,10.284714221954346,0.0,0.10284714221954346,0,0,25.401851177215576,OK,2025-10-20 00:24:54
1,123,50000,400,5,40,7,0,100,10.051652431488037,0.0,0.10051652431488037,0,0,25.08769130706787,OK,2025-10-20 00:25:30
2,999,50000,400,5,40,7,0,100,10.00002670288086,0.0,0.1000002670288086,0,0,25.1267831325531,OK,2025-10-20 00:26:05
0,1,50000,400,5,40,10,0,100,11.472434520721436,0.0,0.11472434520721436,0,0,28.894548177719116,OK,2025-10-20 00:26:40
1,123,50000,400,5,40,10,0,100,11.36988639831543,0.0,0.11369886398315429,0,0,28.72410798072815,OK,2025-10-20 00:27:20
2,999,50000,400,5,40,10,0,100,11.656818628311157,0.0,0.11656818628311157,0,0,28.40271282196045,OK,2025-10-20 00:28:01
0,1,50000,400,6,48,5,82,18,7.750255346298218,82.0,0.07750255346298218,10,0,149.72598314285278,OK,2025-10-20 00:28:41
1,123,50000,400,6,48,5,80,20,7.618620872497559,80.0,0.07618620872497558,10,0,155.02522921562195,OK,2025-10-20 00:31:18
2,999,50000,400,6,48,5,79,21,8.157675504684448,79.0,0.08157675504684449,10,0,151.62725281715393,OK,2025-10-20 00:34:01
0,1,50000,400,6,48,7,0,100,10.216291427612305,0.0,0.10216291427612305,0,0,25.255317211151123,OK,2025-10-20 00:36:41
1,123,50000,400,6,48,7,0,100,10.26580262184143,0.0,0.1026580262184143,0,0,25.74910569190979,OK,2025-10-20 00:37:16
2,999,50000,400,6,48,7,1,99,10.294664144515991,1.0,0.10294664144515991,1,0,25.312176942825317,OK,2025-10-20 00:37:52
0,1,50000,400,6,48,10,0,100,11.840282440185547,0.0,0.11840282440185547,0,0,29.547573804855347,OK,2025-10-20 00:38:28
1,123,50000,400,6,48,10,0,100,11.59923505783081,0.0,0.1159923505783081,0,0,29.052716493606567,OK,2025-10-20 00:39:09
2,999,50000,400,6,48,10,0,100,11.842527151107788,0.0,0.11842527151107789,0,0,29.383532285690308,OK,2025-10-20 00:39:50
0,1,50000,500,4,32,5,77,23,11.643929481506348,77.0,0.11643929481506347,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 33342 entradas,2025-10-20 02:26:47
1,123,50000,500,4,32,5,79,21,11.29707646369934,79.0,0.1129707646369934,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 33346 entradas,2025-10-20 02:27:59
2,999,50000,500,4,32,5,75,25,13.065751791000366,75.0,0.13065751791000366,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 33156 entradas,2025-10-20 02:29:10
0,1,50000,500,4,32,7,1,99,14.808390140533447,1.0,0.14808390140533448,0,1,30.003493070602417,OK,2025-10-20 02:30:23
1,123,50000,500,4,32,7,0,100,15.142734050750732,0.0,0.15142734050750734,0,0,30.03693127632141,OK,2025-10-20 02:31:08
2,999,50000,500,4,32,7,2,98,14.452253103256226,2.0,0.14452253103256227,1,1,29.91249704360962,OK,2025-10-20 02:31:53
0,1,50000,500,4,32,10,1,99,17.058186292648315,1.0,0.17058186292648314,0,1,34.82112526893616,OK,2025-10-20 02:32:38
1,123,50000,500,4,32,10,1,99,17.064424514770508,1.0,0.17064424514770507,0,1,34.583691358566284,OK,2025-10-20 02:33:30
2,999,50000,500,4,32,10,0,100,17.633944988250732,0.0,0.17633944988250733,0,0,35.26411175727844,OK,2025-10-20 02:34:21
0,1,50000,500,5,40,5,76,24,12.822032451629639,76.0,0.1282203245162964,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 32807 entradas,2025-10-20 02:35:14
1,123,50000,500,5,40,5,65,35,14.84989309310913,65.0,0.14849893093109132,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 32789 entradas,2025-10-20 02:36:27
2,999,50000,500,5,40,5,65,35,15.024566650390625,65.0,0.15024566650390625,10,0,0,Se ha alcanzo el máximo tiempo de construcción (60s) y se tienen 32871 entradas,2025-10-20 02:37:42
0,1,50000,500,5,40,7,1,99,15.479238033294678,1.0,0.1547923803329468,1,0,30.6794650554657,OK,2025-10-20 02:38:57
1,123,50000,500,5,40,7,0,100,15.543431282043457,0.0,0.15543431282043457,0,0,31.265805959701538,OK,2025-10-20 02:39:43
2,999,50000,500,5,40,7,1,99,15.901062488555908,1.0,0.1590106248855591,1,0,31.838456869125366,OK,2025-10-20 02:40:30
0,1,50000,500,5,40,10,0,100,17.73691487312317,0.0,0.1773691487312317,0,0,35.94872689247131,OK,2025-10-20 02:41:18
1,123,50000,500,5,40,10,0,100,17.78912091255188,0.0,0.1778912091255188,0,0,36.39877486228943,OK,2025-10-20 02:42:11
